userID,age,gender,country,total_play_time,avg_session_time,games_played,in_game_purchases,last_login,friend_count,churn,game_genre,max_level_achieved,daily_play_time,subscription_status,device_type,number_of_sessions,social_interactions,achievement_points,favorite_game_mode
00261,57,Other,Brazil,835,37,10,495,23,36,1,Simulation,24,235,Yes,PC,17,469,5603,Single-player
00262,37,Female,USA,627,76,21,380,8,0,0,RPG,27,115,No,Mobile,6,457,7673,Multiplayer
00263,52,Male,Germany,393,72,12,245,20,136,0,RPG,19,40,No,PC,39,207,3950,Multiplayer
00264,42,Other,Brazil,213,57,24,223,0,145,1,Action,18,262,No,Console,3,100,1491,Single-player
00265,52,Male,Canada,450,51,4,340,23,122,0,Simulation,15,183,No,Mobile,19,389,5945,Multiplayer
00266,42,Male,Australia,338,61,13,57,13,38,1,RPG,27,19,No,Console,45,11,3638,Multiplayer
00267,46,Female,Canada,350,14,26,289,12,29,0,Simulation,11,261,Yes,Console,9,256,4128,Single-player
00268,35,Male,Australia,648,86,10,24,14,19,1,Simulation,24,253,Yes,Console,6,241,444,Coop
00269,35,Other,Canada,284,21,16,489,17,142,0,Action,3,15,No,Console,38,15,6819,Coop
00270,19,Male,USA,932,68,19,439,15,63,0,Adventure,39,271,No,Console,45,370,1680,Multiplayer
00271,52,Male,UK,877,74,6,31,5,118,0,Adventure,7,97,No,Mobile,42,353,9284,Multiplayer
00272,33,Other,Japan,582,61,26,109,21,152,1,RPG,12,2,Yes,PC,24,190,7294,Single-player
00273,58,Female,India,244,52,9,100,15,176,0,Action,33,283,No,PC,18,100,684,Multiplayer
00274,53,Female,Australia,549,92,14,149,10,66,0,RPG,22,101,Yes,Mobile,43,185,7341,Coop
00275,50,Other,India,727,102,24,382,6,121,1,RPG,35,57,No,PC,39,474,2748,Multiplayer
00276,21,Other,Germany,638,72,10,344,27,25,0,Adventure,14,188,Yes,PC,19,388,9818,Single-player
00277,50,Female,Germany,583,59,8,192,8,172,1,Action,26,105,Yes,PC,28,82,138,Coop
00278,31,Male,India,225,48,3,108,0,125,1,Simulation,19,167,Yes,PC,4,138,8178,Coop
00279,38,Other,Germany,826,51,17,355,9,5,0,Adventure,21,84,Yes,Console,29,116,8945,Multiplayer
00280,37,Male,Brazil,440,98,19,276,28,31,0,RPG,41,32,No,PC,27,420,5734,Single-player
00281,25,Other,India,473,89,3,232,27,16,0,RPG,45,219,No,PC,38,190,3701,Multiplayer
00282,24,Female,Germany,443,26,14,463,7,173,1,Strategy,31,283,No,PC,48,234,6417,Single-player
00283,20,Male,Australia,795,101,28,479,10,52,0,Action,5,275,No,Console,44,458,4204,Coop
00284,34,Male,UK,411,112,6,20,4,99,0,Simulation,35,222,Yes,PC,39,263,3941,Coop
00285,50,Other,Germany,813,52,29,372,28,131,0,Simulation,17,179,No,Mobile,27,308,8441,Multiplayer
00286,29,Male,India,245,58,19,411,5,109,1,RPG,32,77,Yes,PC,25,399,9236,Coop
00287,39,Other,Australia,582,14,18,251,23,155,0,Strategy,4,163,Yes,Mobile,0,478,2209,Coop
00288,39,Female,India,706,10,12,402,23,70,0,Strategy,10,224,No,Console,10,266,8233,Multiplayer
00289,47,Male,France,499,76,15,13,11,143,1,Action,30,276,Yes,Console,0,320,66,Single-player
00290,55,Other,USA,981,33,25,214,10,100,1,RPG,37,36,No,PC,44,302,8071,Coop
00291,55,Male,USA,950,38,6,23,6,166,0,RPG,9,273,No,PC,13,80,2619,Single-player
00292,25,Other,USA,549,24,21,19,6,90,0,RPG,26,17,Yes,PC,20,367,1977,Coop
00293,44,Other,Canada,116,13,12,415,11,157,0,Action,22,196,Yes,PC,0,48,7015,Coop
00294,44,Other,Brazil,749,53,19,487,11,56,1,Simulation,21,75,Yes,Console,13,152,3468,Coop
00295,51,Female,India,363,74,7,201,0,55,1,Adventure,48,248,No,PC,9,54,4047,Multiplayer
00296,38,Male,Brazil,913,88,23,435,23,166,0,Strategy,23,111,No,PC,25,366,3242,Coop
00297,47,Female,India,203,97,20,320,18,126,0,Simulation,12,1,Yes,PC,34,370,9693,Single-player
00298,50,Other,France,350,40,10,478,20,169,0,Adventure,31,276,No,PC,19,106,1327,Coop
00299,45,Other,Germany,318,29,18,51,3,17,1,Simulation,17,271,Yes,PC,2,153,4232,Multiplayer
00300,50,Female,Canada,358,19,2,356,25,74,1,Simulation,40,163,Yes,Console,24,161,5484,Coop
00301,22,Female,UK,516,20,13,185,18,21,0,Simulation,45,98,Yes,Console,49,129,6357,Single-player
00302,36,Male,India,939,91,15,206,25,131,0,Simulation,21,83,Yes,PC,23,271,7244,Multiplayer
00303,21,Other,Australia,488,107,28,359,20,2,0,RPG,47,289,Yes,PC,5,30,7597,Multiplayer
00304,52,Female,Germany,668,37,24,94,18,188,0,Simulation,41,97,Yes,Mobile,1,277,4146,Multiplayer
00305,34,Other,Japan,106,47,4,347,24,23,0,Adventure,33,19,Yes,Mobile,29,85,9245,Single-player
00306,45,Other,Japan,739,89,7,265,10,51,1,Adventure,15,75,No,PC,3,287,9141,Single-player
00307,47,Male,UK,653,33,3,325,28,66,0,Strategy,32,236,No,PC,33,197,8641,Coop
00308,46,Male,Australia,825,48,25,14,8,122,0,Action,35,150,No,Mobile,19,129,7015,Single-player
00309,23,Male,USA,171,60,16,174,12,30,1,Adventure,15,288,No,Mobile,34,326,8101,Coop
00310,52,Female,Canada,657,85,26,218,21,52,0,Adventure,29,134,Yes,PC,49,394,9900,Multiplayer
00311,58,Other,Brazil,518,59,9,9,18,188,0,Adventure,11,50,No,Console,49,393,7749,Single-player
00312,54,Female,South Korea,854,115,23,404,4,120,1,Adventure,29,172,Yes,Console,17,15,7205,Coop
00313,41,Female,South Korea,864,16,23,18,10,185,0,Action,41,47,Yes,Console,36,50,5432,Multiplayer
00314,46,Male,Canada,957,109,17,67,23,162,1,Action,22,113,Yes,Mobile,4,128,9782,Coop
00315,48,Other,Germany,812,90,26,277,24,30,0,Simulation,26,78,No,Mobile,14,290,3826,Single-player
00316,52,Other,France,527,77,8,318,2,184,0,Adventure,18,254,Yes,PC,39,101,1156,Coop
00317,50,Male,Germany,319,62,18,293,4,75,0,Adventure,25,191,No,PC,33,166,4747,Coop
00318,38,Other,Japan,36,46,24,14,12,137,0,Strategy,21,247,No,PC,39,73,6332,Multiplayer
00319,49,Male,Brazil,498,106,27,325,29,83,1,Strategy,24,269,No,PC,37,186,8194,Multiplayer
00320,40,Female,Japan,664,92,13,113,13,145,0,Strategy,28,234,Yes,Console,18,226,8809,Coop
00321,50,Female,India,264,63,2,458,12,107,0,Strategy,3,43,No,Mobile,42,332,8465,Single-player
00322,20,Male,Japan,694,99,1,299,1,55,0,Simulation,13,223,No,Mobile,20,233,3696,Multiplayer
00323,35,Female,South Korea,667,64,16,157,1,35,1,RPG,38,20,Yes,Mobile,3,333,6531,Single-player
00324,42,Female,South Korea,648,84,16,103,17,50,1,Strategy,6,216,Yes,Mobile,20,75,4886,Coop
00325,59,Male,Brazil,907,40,11,279,27,188,0,Strategy,11,191,Yes,Console,30,43,796,Coop
00326,48,Female,Japan,401,74,24,85,5,146,0,Action,23,55,Yes,PC,25,130,1966,Coop
00327,20,Other,Canada,986,113,4,93,18,80,0,Adventure,9,10,No,Mobile,9,380,8554,Single-player
00328,57,Female,Canada,601,109,11,173,9,103,0,Simulation,49,56,Yes,Mobile,7,37,8872,Single-player
00329,41,Male,UK,951,102,26,387,20,124,0,Adventure,17,222,No,Mobile,17,109,4455,Single-player
00330,49,Other,France,217,98,6,241,7,138,1,RPG,9,104,Yes,PC,17,458,5178,Single-player
00331,39,Other,Brazil,329,68,26,261,4,4,0,Simulation,19,213,Yes,Mobile,12,97,757,Multiplayer
00332,40,Female,Japan,185,56,29,293,1,100,0,RPG,35,80,No,PC,1,408,8631,Single-player
00333,19,Other,Brazil,380,58,11,281,5,172,0,Adventure,32,108,Yes,Console,9,470,8344,Single-player
00334,44,Male,Germany,208,27,26,146,17,99,0,Action,28,37,No,Mobile,48,327,2751,Coop
00335,59,Other,USA,562,12,1,1,28,172,0,Strategy,28,119,Yes,PC,48,319,9145,Coop
00336,19,Female,Australia,287,27,9,67,7,175,0,Adventure,46,155,Yes,PC,44,362,9952,Multiplayer
00337,43,Female,Germany,87,67,27,68,1,107,0,Simulation,15,6,Yes,Mobile,39,235,3719,Multiplayer
00338,34,Other,Germany,943,80,7,46,22,13,0,Strategy,19,129,No,Mobile,13,410,52,Multiplayer
00339,57,Male,Japan,135,101,21,354,29,116,0,Simulation,33,43,Yes,PC,2,305,8947,Coop
00340,50,Male,USA,157,90,22,412,19,27,1,RPG,23,193,Yes,Mobile,43,249,9285,Coop
00341,26,Female,Canada,793,34,3,63,3,8,1,Simulation,28,149,No,Console,0,3,1142,Single-player
00342,56,Female,Canada,919,27,29,79,14,58,0,Action,4,247,No,PC,14,445,6956,Coop
00343,46,Male,Germany,154,61,9,253,29,37,0,RPG,47,97,Yes,PC,44,471,8071,Coop
00344,59,Other,France,462,113,2,236,23,92,0,Adventure,47,36,Yes,Mobile,33,59,6719,Single-player
00345,43,Other,Canada,219,52,28,395,19,152,0,Strategy,31,138,No,PC,35,318,8442,Multiplayer
00346,52,Other,India,458,76,10,468,23,71,1,Strategy,35,60,No,Mobile,38,12,6485,Coop
00347,42,Other,Germany,166,98,17,328,8,47,1,Action,5,141,Yes,Mobile,9,488,1855,Multiplayer
00348,41,Male,Australia,321,16,1,138,23,146,0,Simulation,33,71,No,Mobile,12,414,2806,Multiplayer
00349,30,Female,USA,690,83,26,263,19,129,0,Adventure,48,80,Yes,PC,30,319,4660,Coop
00350,24,Female,UK,840,53,18,315,20,5,0,Simulation,32,76,No,Mobile,24,397,1334,Single-player
00351,53,Other,South Korea,561,53,6,153,5,157,0,Simulation,48,231,Yes,Mobile,20,83,1717,Multiplayer
00352,37,Male,Brazil,812,60,6,415,8,60,0,Action,48,262,Yes,Mobile,45,373,4010,Multiplayer
00353,18,Male,Germany,511,92,9,422,12,1,0,RPG,15,78,Yes,Mobile,7,484,3615,Single-player
00354,25,Other,Canada,86,88,10,131,4,178,1,RPG,37,109,Yes,Mobile,7,341,600,Single-player
00355,33,Other,Brazil,544,94,15,225,13,82,0,Action,34,270,No,PC,17,459,3675,Coop
00356,31,Other,Australia,274,30,4,91,13,12,0,Action,40,234,No,Mobile,47,322,6469,Coop
00357,29,Female,Japan,140,46,8,472,17,48,0,Action,47,227,No,Console,16,223,3945,Multiplayer
00358,40,Other,South Korea,717,37,4,498,6,7,0,Simulation,9,205,Yes,Console,38,388,975,Single-player
00359,32,Female,France,735,118,3,117,5,8,0,Simulation,41,93,No,Console,9,351,1754,Coop
00360,45,Male,UK,624,41,4,125,26,150,1,Adventure,35,189,No,PC,11,331,6358,Multiplayer
00361,51,Male,Japan,789,66,1,374,11,199,1,Action,47,185,No,PC,4,219,6754,Multiplayer
00362,19,Female,Australia,915,50,9,427,13,72,1,Simulation,24,117,Yes,PC,19,474,4241,Coop
00363,49,Female,Canada,352,63,11,226,18,143,0,RPG,18,46,No,PC,41,86,2671,Coop
00364,40,Female,India,4,36,21,338,15,143,0,Action,17,291,No,Mobile,31,451,5917,Multiplayer
00365,39,Female,USA,381,96,23,418,23,11,1,RPG,1,126,Yes,Console,36,68,4310,Coop
00366,42,Other,Japan,723,83,19,434,18,120,1,Strategy,11,77,No,Console,33,357,1742,Single-player
00367,39,Male,Japan,767,49,21,178,9,138,0,Adventure,33,3,No,Mobile,36,300,8233,Coop
00368,39,Other,UK,333,50,29,486,10,81,0,Strategy,6,57,Yes,PC,26,8,9952,Multiplayer
00369,59,Female,USA,474,79,26,412,3,140,0,Adventure,29,246,Yes,Mobile,6,264,4375,Single-player
00370,23,Other,Australia,985,33,20,461,24,162,1,Action,44,187,No,Console,15,348,3674,Coop
00371,32,Other,Brazil,927,27,7,84,28,106,1,Adventure,20,199,Yes,PC,14,56,4384,Multiplayer
00372,54,Male,Brazil,29,83,5,163,19,170,0,Simulation,18,78,No,Mobile,0,80,1733,Multiplayer
00373,50,Other,USA,346,65,2,229,1,100,1,RPG,14,229,No,Console,17,82,3434,Single-player
00374,25,Male,France,921,24,19,205,8,157,1,Simulation,45,154,No,Console,18,321,4944,Single-player
00375,22,Female,Germany,593,118,24,103,9,59,0,Action,43,77,Yes,PC,24,479,5116,Coop
00376,56,Other,France,492,116,3,113,7,66,0,Strategy,20,6,Yes,Console,0,53,4047,Coop
00377,21,Female,France,982,107,15,187,3,28,1,RPG,18,87,No,Console,31,398,1951,Single-player
00378,23,Male,Japan,747,81,7,270,12,152,0,Action,27,192,Yes,Mobile,31,232,2514,Single-player
00379,49,Female,Japan,494,44,5,50,26,65,1,Simulation,18,233,Yes,Console,40,385,1112,Single-player
00380,47,Female,South Korea,855,36,23,305,5,4,0,Simulation,17,296,Yes,Mobile,41,333,4396,Coop
00381,52,Male,Canada,387,98,10,221,5,123,0,Adventure,25,73,Yes,Console,9,239,1718,Multiplayer
00382,57,Female,Australia,872,12,9,110,26,94,0,Adventure,5,297,Yes,PC,46,351,4585,Single-player
00383,33,Female,Australia,834,30,23,54,1,4,0,Strategy,6,11,Yes,Mobile,38,358,6258,Single-player
00384,30,Female,South Korea,252,48,14,11,8,84,1,Adventure,40,291,Yes,Console,30,304,9383,Coop
00385,59,Other,Japan,629,41,22,433,5,48,0,Adventure,36,297,Yes,PC,20,89,3,Single-player
00386,47,Female,UK,938,59,28,189,4,25,0,Adventure,33,80,Yes,Console,0,493,8387,Coop
00387,36,Male,UK,29,94,13,388,1,70,0,Strategy,15,275,Yes,Mobile,38,139,683,Single-player
00388,34,Other,Canada,622,18,1,154,28,157,0,Action,39,37,No,PC,23,233,1529,Single-player
00389,36,Other,USA,911,59,16,334,13,97,1,RPG,16,132,No,PC,32,217,9634,Coop
00390,45,Male,Japan,765,10,20,345,9,155,1,Action,38,199,No,Console,25,291,213,Coop
00391,43,Female,Brazil,710,13,8,264,14,125,1,Action,39,271,Yes,Mobile,36,459,8715,Single-player
00392,54,Other,Brazil,806,13,17,359,16,13,0,Action,24,59,Yes,Mobile,22,496,5789,Single-player
00393,43,Other,Japan,341,99,6,103,6,17,0,Simulation,21,95,No,Mobile,18,96,8320,Multiplayer
00394,40,Other,India,808,43,2,162,19,56,1,RPG,38,2,No,Mobile,17,345,7740,Coop
00395,26,Female,USA,286,36,13,140,10,24,1,RPG,13,200,No,PC,45,342,3226,Coop
00396,29,Other,Brazil,944,24,25,236,12,69,0,Simulation,29,121,No,Mobile,32,396,9467,Coop
00397,18,Male,Germany,396,118,8,43,22,132,0,Simulation,34,227,No,Console,10,121,9853,Coop
00398,18,Female,France,508,41,25,238,20,180,0,Adventure,5,32,Yes,Mobile,10,164,9345,Coop
00399,51,Male,Japan,936,50,9,429,16,84,1,Simulation,3,95,Yes,PC,31,39,8324,Multiplayer
00400,49,Male,India,243,80,13,96,4,38,0,Strategy,21,273,No,Console,34,219,8240,Coop
00401,42,Other,Germany,220,70,18,97,11,184,0,Simulation,9,259,No,PC,28,289,52,Multiplayer
00402,57,Other,France,155,72,18,374,3,113,0,Adventure,3,171,No,Mobile,2,309,4010,Single-player
00403,18,Other,France,382,70,9,323,0,10,0,Simulation,44,237,Yes,PC,18,360,7211,Coop
00404,33,Male,Canada,747,117,2,460,9,196,0,Strategy,30,162,No,Mobile,3,466,6036,Multiplayer
00405,56,Female,USA,319,117,4,457,1,101,0,Simulation,3,97,Yes,Console,34,117,4703,Multiplayer
00406,22,Other,Japan,372,23,18,52,12,24,0,Action,49,33,Yes,Console,34,237,1745,Single-player
00407,39,Other,India,530,32,17,108,12,157,0,RPG,47,112,No,Mobile,44,216,2845,Multiplayer
00408,46,Male,South Korea,214,74,12,256,24,1,0,Strategy,49,164,No,Mobile,10,482,2307,Coop
00409,20,Female,Canada,366,41,16,10,11,35,0,Strategy,39,229,Yes,Mobile,18,212,935,Single-player
00410,29,Male,UK,113,50,13,177,0,36,0,Strategy,41,187,Yes,PC,45,453,5024,Single-player
00411,43,Other,Germany,199,35,11,392,9,1,1,Action,34,107,No,PC,49,112,1060,Single-player
00412,33,Male,South Korea,24,57,14,293,19,107,1,Action,17,208,Yes,Console,24,271,9223,Single-player
00413,54,Other,Germany,933,82,10,470,23,174,0,RPG,14,278,No,Console,19,279,9375,Single-player
00414,39,Female,Japan,120,25,23,396,4,90,0,Adventure,49,114,No,Mobile,20,121,8553,Single-player
00415,46,Male,India,741,40,28,388,9,95,0,RPG,11,33,No,Console,10,434,8600,Multiplayer
00416,31,Other,India,610,75,27,24,6,186,1,Strategy,1,57,Yes,Console,15,143,6406,Coop
00417,45,Other,France,857,41,21,125,14,3,0,Strategy,1,88,No,Mobile,25,93,1680,Multiplayer
00418,22,Other,South Korea,2,19,19,265,26,93,0,Strategy,15,71,Yes,PC,9,254,4213,Coop
00419,47,Other,India,897,34,24,132,17,194,0,RPG,2,67,No,PC,6,155,1830,Coop
00420,22,Male,Brazil,772,91,21,277,19,45,0,Adventure,12,133,No,Mobile,4,201,4196,Single-player
00421,29,Other,Germany,444,118,17,41,3,108,0,Adventure,45,87,Yes,Mobile,0,119,980,Coop
00422,33,Male,France,253,107,9,472,0,101,0,RPG,42,211,Yes,Console,29,144,2276,Coop
00423,43,Other,Japan,19,102,14,100,27,163,0,Strategy,2,258,No,Console,39,467,6770,Multiplayer
00424,43,Male,India,203,54,5,403,7,64,1,RPG,23,22,Yes,Console,23,431,5916,Coop
00425,38,Male,Australia,805,33,3,283,10,55,0,RPG,34,184,Yes,PC,44,99,402,Coop
00426,56,Other,Japan,975,12,22,276,2,34,0,Simulation,17,82,No,PC,19,407,5945,Single-player
00427,53,Other,South Korea,356,71,8,138,27,118,0,Simulation,41,128,No,Console,26,463,4183,Multiplayer
00428,50,Other,Brazil,127,88,18,220,28,100,0,Action,14,258,Yes,Mobile,37,19,7619,Coop
00429,47,Other,USA,357,76,27,68,11,22,1,Action,11,278,No,Mobile,48,371,3470,Coop
00430,54,Female,UK,291,64,3,292,12,77,0,RPG,20,0,Yes,Mobile,14,54,9044,Coop
00431,40,Other,Australia,173,104,23,176,19,43,0,Simulation,44,4,Yes,PC,24,25,9877,Single-player
00432,27,Other,France,732,19,2,372,17,0,0,Strategy,7,155,No,Console,46,28,1046,Coop
00433,22,Other,Germany,354,111,27,196,11,193,0,Action,1,68,No,Mobile,37,119,3409,Coop
00434,53,Male,South Korea,880,64,11,32,9,139,0,Strategy,48,82,No,PC,6,495,5350,Single-player
00435,51,Other,South Korea,36,31,28,300,20,140,0,Strategy,15,299,Yes,Mobile,32,21,9791,Coop
00436,48,Male,USA,309,23,5,227,27,154,0,Action,45,199,Yes,PC,10,403,2926,Multiplayer
00437,27,Male,Australia,660,82,25,135,20,19,1,RPG,38,80,Yes,Console,44,479,5172,Coop
00438,36,Male,Germany,916,91,7,371,14,110,1,Simulation,34,280,No,Mobile,12,28,7340,Coop
00439,49,Male,UK,603,17,14,133,2,111,0,Action,9,75,No,PC,47,124,2861,Single-player
00440,18,Female,Canada,581,111,29,398,29,97,1,Adventure,1,237,Yes,Console,3,111,9066,Single-player
00441,22,Other,Canada,83,24,19,142,23,5,0,Adventure,9,284,Yes,PC,47,470,6526,Multiplayer
00442,21,Male,South Korea,509,119,2,244,14,135,0,Strategy,42,234,Yes,Mobile,48,312,3874,Multiplayer
00443,33,Other,Australia,443,24,26,495,16,20,0,Adventure,2,289,No,Mobile,29,97,9308,Coop
00444,41,Male,USA,419,61,9,136,28,102,1,Strategy,22,58,Yes,Mobile,47,203,3194,Multiplayer
00445,33,Female,South Korea,204,79,25,60,15,148,0,Simulation,25,224,No,PC,34,338,3993,Multiplayer
00446,19,Male,Canada,487,63,25,55,1,44,0,Action,14,201,Yes,Mobile,20,127,707,Multiplayer
00447,45,Other,South Korea,778,85,10,132,0,69,0,Action,35,209,No,Mobile,2,255,8520,Multiplayer
00448,49,Other,Canada,87,51,19,381,21,104,0,Simulation,16,21,No,Mobile,5,400,1241,Single-player
00449,44,Female,Australia,251,28,17,409,3,171,1,Strategy,19,180,Yes,Mobile,38,102,3675,Coop
00450,37,Other,Australia,722,49,25,470,25,186,0,RPG,41,30,Yes,Mobile,38,85,1826,Multiplayer
00451,41,Other,USA,854,78,7,207,16,157,0,Adventure,31,214,No,PC,44,265,106,Single-player
00452,29,Male,France,30,36,18,125,6,137,1,Simulation,2,258,No,Mobile,2,375,7378,Multiplayer
00453,52,Other,France,868,83,6,122,24,74,0,Adventure,32,173,Yes,Console,15,81,8805,Single-player
00454,50,Male,South Korea,420,52,27,440,4,0,0,RPG,36,216,Yes,Mobile,10,452,7465,Coop
00455,50,Female,South Korea,827,61,9,230,22,137,0,Strategy,11,168,Yes,PC,7,0,3814,Multiplayer
00456,54,Other,South Korea,60,55,8,34,3,152,0,Adventure,8,12,No,Mobile,25,217,8018,Single-player
00457,29,Male,USA,578,23,27,265,19,82,0,Strategy,48,9,Yes,Mobile,45,344,3615,Multiplayer
00458,20,Other,Japan,225,73,28,90,19,73,0,RPG,5,61,No,PC,9,113,5110,Single-player
00459,18,Male,South Korea,924,70,22,463,28,110,1,Strategy,34,297,Yes,PC,32,204,7934,Multiplayer
00460,50,Female,France,962,107,22,20,4,13,1,RPG,32,295,No,Mobile,33,230,8928,Coop
00461,57,Male,France,334,67,24,139,7,130,0,Action,47,224,No,Mobile,28,294,5826,Multiplayer
00462,27,Other,Germany,838,58,9,264,19,195,1,Adventure,6,66,No,PC,18,173,1050,Single-player
00463,46,Male,Australia,578,88,24,399,22,167,0,Adventure,8,14,Yes,PC,24,139,8991,Coop
00464,30,Other,Japan,639,38,1,456,8,160,0,RPG,34,0,No,Mobile,21,383,716,Single-player
00465,29,Female,Canada,110,35,2,119,5,134,1,RPG,4,271,No,PC,26,403,5653,Coop
00466,48,Male,France,490,36,22,220,3,107,0,Simulation,36,27,No,Mobile,38,389,2201,Single-player
00467,19,Other,UK,271,76,24,437,4,2,0,RPG,44,36,Yes,Mobile,41,401,8716,Coop
00468,52,Other,UK,812,76,4,382,7,118,1,RPG,25,53,No,Console,37,129,9991,Multiplayer
00469,40,Other,France,33,44,28,22,19,164,0,Strategy,26,118,No,Console,14,72,3476,Coop
00470,34,Male,UK,211,69,20,38,12,92,0,Strategy,33,212,Yes,Mobile,26,380,9329,Single-player
00471,43,Male,India,299,70,29,234,3,153,0,Adventure,9,292,No,PC,16,288,8177,Multiplayer
00472,25,Male,Japan,372,108,18,240,6,90,0,Strategy,47,248,No,PC,0,437,356,Multiplayer
00473,46,Female,Australia,124,79,10,127,21,24,0,Strategy,8,149,Yes,Console,6,128,1080,Multiplayer
00474,43,Other,France,102,87,1,471,0,167,0,Adventure,17,131,No,Console,40,458,5497,Single-player
00475,27,Other,France,992,99,10,21,8,42,0,Action,15,43,Yes,Mobile,40,250,2632,Multiplayer
00476,43,Female,Canada,717,12,9,54,28,114,0,Simulation,42,132,Yes,Mobile,18,277,2968,Coop
00477,51,Female,Japan,119,42,23,414,4,93,1,Strategy,13,254,No,PC,16,67,5527,Multiplayer
00478,58,Male,South Korea,681,51,25,329,9,43,1,Action,43,207,No,Console,6,276,2671,Coop
00479,24,Male,South Korea,546,22,13,46,10,198,0,Simulation,48,183,No,Console,45,284,2739,Coop
00480,21,Male,Brazil,893,38,15,233,17,28,0,Adventure,47,14,Yes,PC,31,275,1573,Coop
00481,28,Male,Germany,330,18,18,26,4,90,0,Strategy,44,152,Yes,PC,38,68,1726,Single-player
00482,46,Male,India,757,41,26,383,23,56,1,Strategy,3,203,No,Console,24,50,7029,Coop
00483,53,Male,USA,851,31,13,481,21,107,0,RPG,12,71,Yes,Mobile,24,26,4132,Multiplayer
00484,42,Female,USA,925,95,5,47,23,136,0,Strategy,29,180,No,Mobile,16,490,5600,Single-player
00485,38,Female,Brazil,308,67,2,166,20,21,0,Strategy,1,66,No,Mobile,10,96,2373,Coop
00486,53,Female,Australia,569,66,26,471,3,69,0,Action,32,171,Yes,PC,19,401,1258,Multiplayer
00487,27,Other,USA,411,107,7,404,25,5,1,Action,37,293,Yes,PC,35,21,6135,Multiplayer
00488,54,Other,South Korea,398,19,9,270,18,154,0,Strategy,20,188,Yes,Console,37,107,686,Coop
00489,26,Male,UK,933,34,19,80,15,121,1,Simulation,8,68,Yes,PC,5,296,796,Multiplayer
00490,41,Female,Germany,305,71,14,117,1,117,0,Adventure,37,45,No,Console,40,292,3342,Coop
00491,52,Other,Japan,652,72,17,44,14,51,0,Action,31,102,No,PC,43,365,6639,Coop
00492,52,Other,South Korea,622,85,20,274,8,69,1,Simulation,31,238,Yes,Console,2,145,8558,Coop
00493,53,Female,Canada,162,12,20,180,16,176,0,Strategy,25,111,No,Mobile,40,276,2069,Multiplayer
00494,35,Other,Japan,622,92,11,472,25,92,0,RPG,40,31,Yes,Mobile,44,261,2729,Single-player
00495,56,Other,USA,663,106,22,310,29,150,0,Action,45,251,No,Mobile,26,411,9042,Coop
00496,49,Female,Canada,887,56,5,231,1,80,1,Action,49,26,No,Console,2,1,6462,Coop
00497,41,Other,Japan,64,64,12,85,21,148,1,RPG,8,289,No,Console,9,462,0,Single-player
00498,40,Female,France,617,35,29,104,28,73,0,Strategy,30,116,Yes,Mobile,9,365,2179,Multiplayer
00499,49,Other,India,215,22,21,242,5,106,1,Action,30,136,Yes,PC,30,138,1146,Single-player
00500,54,Female,South Korea,602,16,9,176,27,135,0,Strategy,27,158,Yes,Console,5,266,7622,Multiplayer
00501,29,Other,Canada,913,43,29,233,0,181,1,Simulation,35,73,Yes,PC,23,281,1256,Multiplayer
00502,30,Other,Brazil,953,31,27,77,7,13,1,Action,44,213,Yes,Mobile,37,218,1505,Coop
